RocketRocket,Acción,47979,38
RocketHunter,Tactial Shooter,31535,68
RocketLeague,Coop,44666,96
MonsterAge,Roguelite,65356,29
LegendsLeague,Acción,7724,94
SocialRocket,RPG,13749,52
SocialAge,Acción,31021,87
SocialRocket,Acción,15046,35
HunterLegends,Coop,58517,60
LegendsLegends,Tactial Shooter,46529,92
ShadowRivas,JcE,27013,18
LeagueMonster,Tactial Shooter,24892,70
AgeAge,Roguelite,32621,73
RivasHunter,Rogelike,44167,15
ShadowShadow,Acción,21440,68
MonsterMonster,RPG,55435,49
SocialSocial,JcE,60126,66
ShadowMonster,Rogelike,33338,38
AgeRocket,MOBA,66661,70
LeagueRocket,Acción,12729,69
MonsterShadow,Roguelite,12487,98
AgeSocial,RPG,41159,25
RivasLeague,Roguelite,19760,87
ShadowLeague,Rogelike,56732,6
LegendsLegends,MOBA,32088,13
RivasSocial,JcE,13215,21
LeagueLegends,JcE,51918,81
ShadowHunter,Tactial Shooter,54835,35
LegendsShadow,Coop,15072,66
MonsterAge,Tactial Shooter,25123,54
RivasLeague,Tactial Shooter,26397,78
RivasSocial,MOBA,7388,77
AgeAge,Rogelike,21945,74
HunterRocket,JcE,39443,33
MonsterRocket,RPG,62310,1
AgeMonster,MOBA,6326,47
RivasSocial,Acción,43628,15
LegendsHunter,JcE,48648,33
SocialShadow,MOBA,2219,32
MonsterLegends,Tactial Shooter,67287,4
LegendsLeague,RPG,13660,42
MonsterAge,Coop,69888,27
RocketHunter,MOBA,57999,24
LegendsHunter,RPG,58085,83
RocketSocial,RPG,26944,15
MonsterLegends,Roguelite,55338,58
RivasAge,JcE,58703,38
ShadowRocket,JcE,65320,38
ShadowRivas,RPG,21071,29
AgeRocket,Rogelike,67175,62
LegendsMonster,Roguelite,34380,60
LegendsShadow,Roguelite,65995,61
HunterSocial,Tactial Shooter,34895,20
RocketLegends,RPG,25181,32
LegendsLeague,Roguelite,40942,2
RivasLeague,Rogelike,69403,43
MonsterHunter,JcE,24608,49
LegendsRocket,Roguelite,37557,58
SocialAge,MOBA,52159,53
RocketRivas,Acción,5071,95
ShadowRocket,MOBA,13682,46
LeagueShadow,Coop,58362,10
LeagueMonster,JcE,11690,45
RivasRocket,Rogelike,9053,94
ShadowLeague,MOBA,42498,92
HunterRivas,Acción,66542,20
MonsterRocket,Rogelike,53068,6
SocialAge,Coop,23970,9
LeagueRivas,Roguelite,461,46
MonsterShadow,MOBA,24686,100
RivasLegends,JcE,56793,52
LegendsShadow,JcE,58802,11
SocialSocial,MOBA,42739,95
MonsterAge,MOBA,46207,77
SocialSocial,Roguelite,38831,39
LegendsLeague,Tactial Shooter,41410,35
MonsterLegends,RPG,31798,38
HunterRivas,RPG,32039,75
HunterMonster,MOBA,63274,49
RivasAge,RPG,60554,11
LegendsRivas,MOBA,43312,56
HunterAge,JcE,43841,6
ShadowLeague,JcE,11582,9
ShadowAge,Coop,62183,19
RivasLeague,MOBA,32972,93
RivasRocket,Coop,531,86
MonsterRocket,Rogelike,36435,2
SocialRivas,Coop,7306,76
MonsterLegends,Rogelike,4604,66
LegendsRocket,Rogelike,20161,24
LegendsRocket,Tactial Shooter,62902,99
MonsterHunter,MOBA,34880,3
MonsterLegends,Roguelite,25536,22
ShadowMonster,JcE,44219,14
ShadowLegends,Coop,42177,28
AgeMonster,MOBA,55132,37
ShadowAge,Acción,28549,27
RivasSocial,Acción,54763,34
RocketLegends,JcE,6542,65
LegendsLeague,Roguelite,46572,99
LegendsHunter,Tactial Shooter,50536,82
SocialLegends,RPG,2247,51
AgeAge,JcE,35738,42
LeagueRivas,Coop,8019,35
RivasAge,Rogelike,30280,43
AgeRivas,RPG,56062,13
LeagueRocket,Acción,17785,32
AgeSocial,Roguelite,16689,71
RocketRocket,MOBA,6303,6
RivasLeague,MOBA,69796,4
RocketLeague,Acción,58353,96
LeagueSocial,Tactial Shooter,265,58
HunterLeague,Acción,3845,22
ShadowLeague,Acción,30072,72
RocketRocket,Roguelite,54720,16
RocketLeague,Acción,53651,81
AgeShadow,Roguelite,238,60
ShadowLegends,RPG,66874,26
RocketMonster,Acción,28928,69
SocialLeague,Roguelite,722,12
ShadowLegends,Coop,62751,71
SocialLeague,MOBA,24016,21
RocketRivas,JcE,45189,40
HunterAge,RPG,41225,17
SocialAge,Rogelike,1334,34
RivasRivas,Acción,64708,4
SocialRocket,Roguelite,19967,23
HunterLegends,Tactial Shooter,30325,87
LeagueMonster,Acción,44787,59
LeagueRocket,Coop,45226,23
LegendsLegends,Acción,17881,26
LeagueRocket,Tactial Shooter,10811,36
AgeRivas,Coop,5311,31
HunterHunter,Coop,38048,88
SocialLegends,Rogelike,49381,87
SocialLegends,RPG,32034,97
RivasLeague,JcE,60157,13
RivasHunter,Tactial Shooter,45768,74
LeagueRocket,Rogelike,36267,83
RocketLegends,Tactial Shooter,64619,26
HunterSocial,Coop,24481,44
LeagueRocket,JcE,4579,18
AgeRivas,RPG,54301,77
AgeShadow,RPG,54013,4
LeagueSocial,MOBA,5097,1
RivasRivas,JcE,69119,45
RocketRocket,Tactial Shooter,11278,99
LegendsLegends,Rogelike,29894,65
MonsterShadow,JcE,26256,3
AgeSocial,JcE,55486,21
RivasShadow,MOBA,23985,60
RivasSocial,Rogelike,30086,51
ShadowShadow,Coop,28239,22
MonsterShadow,Tactial Shooter,65050,27
MonsterMonster,MOBA,9651,7
ShadowMonster,MOBA,36075,47
MonsterHunter,Acción,47698,8
ShadowMonster,RPG,28223,64
LegendsShadow,MOBA,11732,30
ShadowLegends,Roguelite,46031,67
RocketAge,Roguelite,23837,51
RivasAge,Rogelike,51998,38
ShadowLeague,Coop,29153,69
HunterShadow,Coop,9860,17
RocketRivas,Coop,11236,86
RocketRivas,Roguelite,33361,0
SocialSocial,Rogelike,59198,29
LeagueAge,Rogelike,23347,23
MonsterHunter,Acción,19017,56
SocialAge,MOBA,27182,21
AgeAge,JcE,18683,26
HunterRocket,JcE,7981,96
ShadowShadow,Coop,48359,59
RivasHunter,RPG,53741,19
SocialAge,Coop,59317,48
LegendsLeague,Rogelike,37069,91
RivasRivas,Tactial Shooter,13487,25
RocketMonster,Acción,159,45
SocialLegends,Rogelike,53669,63
RocketSocial,Rogelike,56735,69
LeagueSocial,JcE,31617,59
RivasLeague,JcE,56997,74
AgeShadow,RPG,2558,71
LegendsSocial,MOBA,39044,49
AgeHunter,Acción,10102,58
MonsterShadow,JcE,13940,31
SocialLegends,Acción,16365,3
RocketMonster,MOBA,62470,51
LeagueSocial,Roguelite,50916,50
SocialSocial,MOBA,67118,98
LegendsLegends,RPG,15047,27
LeagueHunter,Tactial Shooter,36648,13
MonsterRivas,RPG,13405,74
LegendsRivas,Rogelike,25820,76
SocialShadow,MOBA,62760,35
LeagueAge,Coop,20153,6
AgeMonster,JcE,23677,85
RivasSocial,JcE,40710,2
LegendsRivas,MOBA,506,93
AgeSocial,Rogelike,40565,1
RivasHunter,Rogelike,45788,3
SocialLeague,Acción,40972,38
HunterLeague,Coop,49001,72
RivasRocket,Rogelike,47031,80
LeagueHunter,Acción,3730,70
RocketHunter,RPG,28090,64
SocialRocket,RPG,27683,7
LeagueRivas,Coop,37995,35
AgeSocial,Rogelike,49197,16
RocketLeague,Rogelike,51728,55
SocialRivas,MOBA,65725,77
AgeMonster,MOBA,27146,26
AgeShadow,Rogelike,50514,9
AgeHunter,Tactial Shooter,19725,31
AgeLeague,RPG,18985,62
MonsterMonster,RPG,24401,34
ShadowSocial,RPG,40021,98
AgeHunter,Tactial Shooter,1382,3
LeagueHunter,Acción,48104,24
AgeAge,Tactial Shooter,4613,12
MonsterShadow,MOBA,43110,88
RivasShadow,Acción,22659,41
AgeRocket,Rogelike,60214,12
RivasHunter,Coop,49255,72
AgeLegends,Rogelike,69747,70
SocialLegends,JcE,15872,88
SocialAge,Tactial Shooter,33992,68
LeagueRocket,Tactial Shooter,35988,11
RivasLeague,JcE,21877,100
HunterRocket,RPG,10631,77
LegendsLeague,JcE,57638,5
MonsterAge,Coop,16542,53
SocialLegends,Roguelite,17774,52
SocialRocket,MOBA,68461,76
RocketRocket,Acción,50187,21
RivasAge,Rogelike,27308,59
ShadowSocial,Coop,57801,94
ShadowAge,RPG,51341,76
ShadowHunter,JcE,37033,100
SocialRivas,Roguelite,9362,12
SocialHunter,Tactial Shooter,27385,66
MonsterSocial,RPG,21555,13
RocketMonster,Tactial Shooter,55051,62
MonsterLeague,Coop,28300,65
AgeAge,Coop,13807,70
MonsterAge,RPG,25418,2
ShadowShadow,Tactial Shooter,43325,63
HunterRocket,Roguelite,36766,28
AgeLeague,JcE,37656,81
AgeLeague,Roguelite,56248,95
LeagueSocial,Roguelite,54864,83
SocialShadow,Roguelite,66119,88
RocketAge,Tactial Shooter,61361,22
SocialShadow,RPG,8992,95
LeagueAge,Acción,69389,47
RivasAge,Rogelike,26696,74
AgeRivas,Tactial Shooter,66912,78
LeagueMonster,Tactial Shooter,43087,84
ShadowSocial,Rogelike,27505,26
RocketMonster,JcE,13610,92
LeagueShadow,Rogelike,52303,13
LeagueSocial,Rogelike,45817,57
SocialSocial,Tactial Shooter,65609,88
MonsterRocket,JcE,46916,66
LeagueRocket,Coop,29560,10
LeagueLeague,Rogelike,49906,89
LeagueLegends,JcE,10832,59
LeagueMonster,Roguelite,3695,13
RivasHunter,RPG,51662,12
LeagueSocial,JcE,61013,81
RivasRivas,JcE,3975,84
SocialRivas,Acción,46413,15
AgeRivas,Rogelike,52781,13
LegendsLeague,JcE,130,54
MonsterHunter,Coop,26889,69
MonsterMonster,Acción,54291,97
ShadowRocket,Roguelite,65318,37
HunterRocket,RPG,48554,38
ShadowSocial,Acción,20770,84
RivasLeague,Acción,67006,50
LeagueMonster,RPG,11519,40
RocketRocket,Tactial Shooter,44519,0
LegendsRivas,MOBA,68022,11
HunterRivas,RPG,64465,10
RivasMonster,Coop,20834,46
ShadowAge,RPG,1209,94
HunterShadow,MOBA,30383,98
ShadowRocket,Roguelite,24824,60
LeagueHunter,RPG,55576,61
HunterAge,JcE,59930,1
MonsterHunter,Roguelite,26687,3
HunterRocket,RPG,41247,53
SocialAge,RPG,33011,7
LeagueRocket,Rogelike,32360,32
HunterLeague,Coop,16463,32
MonsterMonster,MOBA,3123,37
AgeRocket,Coop,62581,99
SocialLeague,Roguelite,26510,77
MonsterAge,Rogelike,13863,34
SocialRivas,Rogelike,31750,96
LegendsHunter,Coop,9505,27
MonsterLegends,Roguelite,4496,96
SocialRivas,Coop,27649,87
ShadowHunter,JcE,35094,4
LeagueRivas,Roguelite,1655,39
MonsterMonster,RPG,16922,100
LegendsRivas,MOBA,9278,24
MonsterShadow,MOBA,55099,100
SocialLegends,RPG,56732,3
RivasAge,Coop,860,43
RocketLegends,MOBA,60847,11
RocketRivas,Acción,11211,37
HunterShadow,Acción,29104,76
LeagueSocial,Coop,17072,98
HunterHunter,Rogelike,23585,8
MonsterRocket,Rogelike,44097,56
SocialAge,JcE,53843,22
LegendsHunter,Rogelike,5401,9
AgeSocial,Roguelite,18862,76
MonsterLegends,RPG,14537,41
LegendsSocial,Coop,12513,27
MonsterRocket,MOBA,41414,64
ShadowLegends,RPG,9440,56
AgeShadow,Rogelike,31574,31
ShadowSocial,JcE,58296,55
RivasMonster,Rogelike,30252,45
MonsterLegends,Tactial Shooter,7260,43
LegendsLegends,Roguelite,20156,54
SocialShadow,MOBA,24503,57
RocketRivas,Coop,17765,58
RocketRocket,JcE,21648,93
HunterLegends,MOBA,37462,30
HunterShadow,Roguelite,5637,26
RocketSocial,JcE,20654,74
LeagueLegends,JcE,68964,55
RivasAge,Roguelite,2105,72
HunterRivas,RPG,12034,61
LeagueAge,RPG,33275,9
LegendsLegends,RPG,1312,9
RivasRocket,JcE,24203,82
LeagueHunter,Rogelike,9795,63
SocialRocket,Rogelike,50798,98
RocketMonster,MOBA,66353,76
SocialAge,Acción,39894,71
HunterSocial,MOBA,58791,36
SocialShadow,Roguelite,60107,41
HunterMonster,Coop,26169,64
RivasShadow,RPG,63073,69
AgeLeague,JcE,58354,47
ShadowRocket,Coop,9059,8
LeagueRivas,JcE,9774,47
ShadowLegends,Acción,61743,33
RivasShadow,RPG,13401,27
ShadowShadow,JcE,64773,2
RivasHunter,RPG,49514,63
SocialRocket,Tactial Shooter,32034,33
ShadowSocial,Rogelike,9499,85
LeagueLeague,Roguelite,13171,80
HunterSocial,Tactial Shooter,32426,50
MonsterMonster,Coop,35543,81
SocialMonster,Rogelike,22262,70
AgeMonster,Coop,15502,65
MonsterSocial,RPG,8829,65
MonsterShadow,Coop,55374,22
LegendsRocket,Rogelike,16347,44
LegendsShadow,Roguelite,638,73
MonsterHunter,MOBA,19353,55
ShadowLegends,Rogelike,22923,16
RocketLeague,JcE,16433,68
AgeMonster,Tactial Shooter,62035,87
AgeHunter,MOBA,16757,66
LeagueRivas,Acción,51326,17
MonsterLeague,RPG,16027,24
LeagueRivas,Tactial Shooter,16859,75
ShadowRivas,Acción,31297,16
AgeLegends,Coop,65398,91
AgeRocket,Roguelite,29133,69
RocketSocial,RPG,1450,94
LegendsHunter,Coop,49096,56
RivasSocial,Acción,52400,83
RivasAge,Tactial Shooter,48069,84
RocketShadow,Roguelite,51268,83
AgeHunter,MOBA,6676,11
RocketRivas,Rogelike,15077,36
RivasRivas,Coop,13902,32
HunterRocket,Acción,2245,76
ShadowAge,Rogelike,7226,37
LeagueSocial,Acción,36796,1
ShadowLeague,Rogelike,8771,16
SocialShadow,Coop,38312,49
HunterSocial,JcE,65094,34
HunterLeague,MOBA,34937,74
SocialRivas,Coop,38971,22
ShadowHunter,JcE,49226,67
SocialAge,Coop,40761,99
RocketSocial,MOBA,33735,59
SocialSocial,Tactial Shooter,39580,60
RocketRivas,RPG,9090,47
LeagueShadow,RPG,43640,11
HunterRivas,Tactial Shooter,48372,85
SocialRocket,RPG,28769,37
HunterShadow,Tactial Shooter,24646,92
ShadowRivas,Tactial Shooter,44036,66
SocialShadow,Roguelite,21960,8
MonsterRivas,Acción,11845,72
MonsterLegends,Coop,58018,60
RivasMonster,Rogelike,58583,18
ShadowLeague,Coop,19474,79
LeagueSocial,Tactial Shooter,67443,68
SocialLegends,Acción,68731,26
LeagueShadow,Roguelite,47092,99
LeagueLegends,Tactial Shooter,17838,69
SocialAge,JcE,54932,48
LegendsLeague,RPG,24342,5
LegendsLeague,Coop,22970,66
AgeSocial,RPG,33733,92
LeagueLeague,Rogelike,46449,100
AgeShadow,Roguelite,56569,86
AgeSocial,RPG,16831,64
RivasShadow,Rogelike,38427,69
SocialRocket,RPG,25539,37
RivasLeague,Tactial Shooter,24708,37
RocketMonster,Roguelite,17346,33
RivasRivas,JcE,14388,85
ShadowRivas,MOBA,33374,87
MonsterHunter,JcE,4378,9
RocketSocial,Acción,13733,52
ShadowHunter,Roguelite,64268,56
AgeAge,Tactial Shooter,10254,96
SocialAge,Tactial Shooter,63771,55
AgeHunter,MOBA,38039,24
SocialMonster,Acción,44826,45
RivasAge,Rogelike,54897,12
LegendsMonster,MOBA,43088,24
AgeRocket,Roguelite,45323,20
LegendsRivas,Roguelite,10152,88
RocketRivas,Tactial Shooter,62003,7
LeagueMonster,MOBA,53146,9
AgeLeague,Tactial Shooter,59358,64
AgeAge,Tactial Shooter,62353,0
RocketShadow,JcE,32289,33
LegendsSocial,Roguelite,10139,11
AgeAge,MOBA,58090,61
RocketAge,Acción,48155,44
LeagueMonster,JcE,28349,50
HunterMonster,RPG,64179,87
SocialLegends,RPG,59154,29
RocketLeague,Acción,6809,8
LeagueShadow,RPG,4510,48
MonsterRivas,Rogelike,20693,12
LegendsLeague,Acción,52476,18
AgeRocket,Acción,1225,1
HunterShadow,MOBA,66413,10
RivasRocket,JcE,10511,38
AgeSocial,Acción,31935,95
SocialHunter,Rogelike,39710,84
HunterRocket,RPG,10230,36
MonsterSocial,MOBA,29716,26
RivasSocial,Coop,40507,27
MonsterLegends,Rogelike,25195,35
RivasRocket,Acción,39619,14
LeagueShadow,Acción,19333,35
LegendsMonster,Roguelite,48523,87
SocialLeague,Rogelike,45919,55
SocialSocial,Rogelike,57309,36
ShadowRocket,JcE,7397,84
ShadowRocket,Acción,4992,42
AgeSocial,RPG,30724,10
ShadowLegends,JcE,21694,39
RivasRivas,Coop,25091,31
ShadowLeague,MOBA,54583,100
LeagueHunter,Rogelike,12752,14
RivasShadow,Tactial Shooter,57972,93
RocketHunter,Tactial Shooter,7074,24
SocialShadow,Tactial Shooter,3862,96
LeagueRivas,RPG,64255,8
RivasHunter,Tactial Shooter,895,74
ShadowMonster,Coop,34999,57
SocialRivas,Tactial Shooter,30094,99
LegendsRocket,MOBA,23059,39
ShadowLegends,JcE,45846,55
ShadowShadow,JcE,9887,26
AgeMonster,Coop,66444,93
RocketAge,MOBA,11294,35
HunterAge,MOBA,8091,33
ShadowLegends,Coop,67684,82
AgeLegends,Rogelike,36660,35
AgeMonster,Roguelite,22825,66
MonsterLegends,MOBA,44317,14
AgeLeague,RPG,39493,22
LegendsAge,Roguelite,29012,40
RocketMonster,Tactial Shooter,19375,42
RocketRivas,RPG,30262,53
SocialHunter,Roguelite,55773,86
MonsterRivas,JcE,56208,52
ShadowSocial,Acción,14125,46
RocketRocket,JcE,40198,9
RivasSocial,MOBA,25867,50
MonsterLegends,Acción,38250,14
HunterAge,Coop,43967,17
MonsterRocket,Coop,14812,49
SocialMonster,MOBA,17305,53
HunterMonster,JcE,25007,2
SocialSocial,Acción,60487,4
RocketSocial,Roguelite,49937,99
RocketAge,Acción,63730,98
HunterShadow,Acción,11640,21
ShadowShadow,Rogelike,11502,41
MonsterRivas,Acción,68563,36
RocketRocket,Tactial Shooter,16091,86
SocialRivas,MOBA,45056,39
RivasRivas,Acción,60780,90
LegendsRocket,Roguelite,64800,64
SocialLeague,Tactial Shooter,16488,79
LegendsRivas,MOBA,11146,84
RivasRocket,RPG,47173,66
LeagueRocket,Rogelike,48574,52
HunterAge,Roguelite,44834,28
MonsterLegends,Rogelike,29127,88
HunterRocket,JcE,15213,94
LegendsSocial,Coop,30204,46
HunterSocial,Coop,29121,68
RivasRocket,JcE,46067,20
AgeLeague,RPG,37094,25
LeagueRocket,MOBA,62976,60
AgeRocket,Acción,31790,88
HunterLegends,Tactial Shooter,23093,39
MonsterRivas,Rogelike,61672,19
LegendsAge,Tactial Shooter,34921,36
HunterHunter,MOBA,17853,57
RocketSocial,RPG,17247,52
AgeHunter,Acción,47898,55
LegendsShadow,Rogelike,52744,6
HunterMonster,Tactial Shooter,20762,44
HunterLegends,Rogelike,20388,53
ShadowLeague,Roguelite,62986,17
RocketLegends,Acción,38405,21
HunterLeague,Acción,12020,89
AgeLegends,Coop,28321,63
ShadowAge,Acción,24010,92
LeagueLeague,Rogelike,451,18
SocialRocket,JcE,15615,27
RivasAge,Tactial Shooter,28839,14
LegendsRocket,Roguelite,56510,79
LeagueShadow,JcE,49838,72
MonsterLeague,RPG,68632,72
ShadowAge,Acción,34488,4
ShadowSocial,Tactial Shooter,53458,59
AgeRivas,JcE,38389,96
RivasRocket,JcE,17186,80
MonsterLegends,Roguelite,44483,19
RocketShadow,MOBA,29127,71
SocialShadow,MOBA,50821,22
HunterLegends,MOBA,38307,31
LegendsAge,Acción,21296,16
LegendsRivas,Roguelite,42863,58
MonsterHunter,Roguelite,26299,58
LegendsRivas,MOBA,30965,66
AgeLeague,Coop,47005,49
HunterSocial,RPG,26465,67
MonsterAge,RPG,23943,1
LeagueAge,Rogelike,339,76
RivasLegends,RPG,48171,64
HunterRivas,Roguelite,58628,75
AgeRivas,Acción,7725,2
SocialHunter,Rogelike,4521,74
RocketLegends,JcE,13056,77
SocialAge,Rogelike,40335,86
SocialLeague,Rogelike,21552,88
SocialRocket,JcE,2974,71
AgeRivas,Coop,47055,27
ShadowLegends,Tactial Shooter,38050,34
LegendsMonster,Roguelite,7379,70
RocketMonster,JcE,21544,62
SocialHunter,Coop,24878,33
RivasRocket,MOBA,68728,100
RivasMonster,RPG,42004,43
RivasMonster,Roguelite,65980,3
MonsterShadow,JcE,33819,83
LegendsSocial,RPG,54684,32
MonsterAge,Tactial Shooter,46361,40
SocialAge,MOBA,19048,62
HunterAge,Tactial Shooter,62120,36
LegendsRivas,Coop,33233,63
LegendsSocial,JcE,16626,0
AgeSocial,JcE,31717,55
MonsterMonster,Rogelike,33379,38
RivasMonster,Coop,7675,27
HunterRocket,Rogelike,53071,15
RocketHunter,Rogelike,59883,82
LeagueShadow,MOBA,6594,45
AgeHunter,MOBA,2206,67
AgeRocket,JcE,65981,59
RivasLegends,Acción,7122,97
SocialHunter,Tactial Shooter,59870,9
LeagueLegends,Tactial Shooter,52646,46
MonsterSocial,RPG,49432,16
AgeRocket,Acción,17675,8
ShadowShadow,Rogelike,45873,92
AgeAge,Acción,66419,94
SocialHunter,Acción,30178,14
AgeRivas,Acción,3147,30
AgeHunter,JcE,11274,63
MonsterMonster,Rogelike,14466,42
ShadowLeague,Acción,61506,66
MonsterRocket,RPG,771,41
RocketRivas,Coop,7271,88
RocketRivas,Rogelike,36000,97
MonsterAge,Tactial Shooter,47819,95
RivasRivas,Rogelike,51306,95
SocialAge,Rogelike,48428,15
HunterRocket,Tactial Shooter,33283,1
HunterHunter,Acción,28877,48
ShadowHunter,RPG,63104,54
LegendsSocial,JcE,50822,25
ShadowLeague,Acción,14638,16
MonsterRivas,JcE,607,22
AgeMonster,Rogelike,50398,73
SocialLeague,Tactial Shooter,34038,30
LegendsLeague,Rogelike,29619,24
LegendsShadow,MOBA,59664,53
RivasAge,Coop,7957,80
RivasAge,JcE,1783,93
HunterRocket,Tactial Shooter,6496,73
ShadowShadow,Tactial Shooter,2580,59
SocialRocket,MOBA,29572,59
HunterMonster,JcE,47516,93
HunterLegends,JcE,28007,85
HunterHunter,MOBA,15016,45
ShadowLegends,Coop,9780,45
SocialHunter,MOBA,54538,56
LegendsShadow,RPG,63441,87
MonsterLeague,Acción,53013,82
MonsterAge,JcE,57514,51
ShadowMonster,Roguelite,8910,51
ShadowLeague,Roguelite,2393,0
RivasShadow,JcE,52982,98
RocketShadow,Tactial Shooter,25049,56
SocialSocial,Rogelike,3685,95
AgeMonster,RPG,43687,10
SocialShadow,Coop,63901,0
SocialRivas,Acción,11751,98
LegendsSocial,Roguelite,38428,84
SocialMonster,Roguelite,37010,77
ShadowSocial,RPG,27242,74
AgeLeague,MOBA,51420,55
AgeLegends,RPG,50396,18
SocialSocial,Rogelike,12669,15
RivasMonster,RPG,47152,91
LeagueSocial,Coop,56366,99
MonsterLegends,Acción,14646,15
RocketRocket,Tactial Shooter,49653,39
RivasHunter,Acción,28951,12
MonsterMonster,Roguelite,68138,23
LegendsMonster,RPG,32076,26
RocketMonster,JcE,8256,43
RocketMonster,Coop,9972,87
MonsterHunter,Tactial Shooter,52186,28
LegendsMonster,Tactial Shooter,64839,45
LeagueLeague,Rogelike,34475,31
RocketRivas,JcE,12689,69
ShadowLeague,JcE,2684,35
AgeMonster,MOBA,46962,59
LegendsAge,Rogelike,35508,36
ShadowMonster,MOBA,36178,76
AgeAge,Rogelike,12526,51
RocketSocial,Coop,60307,95
SocialLeague,MOBA,62460,38
MonsterLegends,MOBA,23880,8
RivasRivas,Tactial Shooter,23511,43
RivasLeague,MOBA,56400,69
RocketSocial,Coop,58868,6
HunterSocial,Roguelite,56025,77
LeagueRocket,Tactial Shooter,46545,70
RocketLeague,Tactial Shooter,47342,50
HunterSocial,Roguelite,8264,30
RivasHunter,RPG,21212,52
RivasAge,Roguelite,64079,2
ShadowLegends,Coop,49066,90
ShadowAge,RPG,36853,16
HunterMonster,Acción,18326,83
HunterHunter,Acción,54973,88
LegendsRivas,Coop,9487,9
ShadowLeague,Roguelite,54954,22
ShadowLeague,Roguelite,12201,58
LegendsLeague,RPG,26630,81
RivasRivas,Coop,29533,96
MonsterLegends,Coop,17221,30
RocketAge,Rogelike,67507,63
AgeLeague,Tactial Shooter,32691,42
RivasShadow,Tactial Shooter,45153,50
RocketLeague,Roguelite,14735,7
AgeLegends,Rogelike,7659,64
RivasLegends,Roguelite,30041,62
SocialLegends,RPG,13518,45
LegendsRocket,Acción,9648,8
AgeMonster,JcE,16560,38
LeagueHunter,Tactial Shooter,47534,96
SocialAge,Tactial Shooter,35215,23
AgeShadow,Tactial Shooter,38933,57
RocketMonster,Roguelite,34772,40
HunterSocial,Coop,60640,46
LegendsLeague,MOBA,32042,32
AgeSocial,MOBA,68673,37
MonsterMonster,Acción,22073,20
ShadowRivas,JcE,42993,15
MonsterShadow,Tactial Shooter,24049,54
ShadowSocial,RPG,10709,98
HunterLeague,MOBA,51705,45
AgeSocial,Roguelite,14658,23
LeagueRocket,JcE,44396,79
LeagueMonster,JcE,40720,47
RocketRocket,JcE,69183,86
LegendsRivas,RPG,64811,18
RocketRocket,Rogelike,65702,1
LegendsHunter,Roguelite,45236,84
MonsterAge,Tactial Shooter,62820,90
RivasLeague,Rogelike,63207,10
RocketLegends,JcE,11495,88
LeagueRivas,RPG,49477,13
AgeSocial,Rogelike,19170,70
AgeAge,MOBA,53981,58
LeagueHunter,Coop,1251,88
LegendsShadow,Tactial Shooter,34272,60
LegendsSocial,MOBA,39432,4
LegendsLeague,JcE,57131,96
SocialSocial,Tactial Shooter,32979,43
SocialRivas,MOBA,16991,82
MonsterLeague,Rogelike,21223,4
MonsterShadow,Tactial Shooter,15579,100
LegendsShadow,Tactial Shooter,3500,5
RocketLeague,Tactial Shooter,31047,84
SocialAge,Roguelite,24829,18
RocketHunter,Roguelite,17054,15
ShadowShadow,JcE,4614,49
ShadowAge,Tactial Shooter,1986,20
MonsterRocket,RPG,23203,26
ShadowShadow,JcE,61903,10
HunterSocial,Acción,21398,85
LegendsHunter,Acción,59167,59
AgeRivas,MOBA,62654,75
LeagueShadow,Tactial Shooter,40369,41
RocketMonster,Tactial Shooter,46705,17
AgeShadow,Roguelite,59796,45
RivasSocial,Acción,19672,59
AgeHunter,Tactial Shooter,22116,62
ShadowLegends,Rogelike,35806,35
HunterShadow,MOBA,24768,95
ShadowRocket,Acción,56542,12
LeagueLegends,Acción,534,91
LegendsAge,Rogelike,20934,95
RivasHunter,JcE,50200,83
AgeAge,Rogelike,28735,35
HunterSocial,Tactial Shooter,14345,72
HunterShadow,RPG,40041,17
RocketRivas,Roguelite,434,45
MonsterLeague,Roguelite,16621,32
ShadowLegends,Roguelite,11040,7
RocketLegends,Acción,25269,67
AgeRocket,Roguelite,61380,45
AgeLeague,MOBA,23693,35
LeagueSocial,Tactial Shooter,47098,7
LeagueRivas,Roguelite,14925,41
MonsterLeague,Tactial Shooter,34059,95
RivasSocial,Coop,53485,22
SocialSocial,Rogelike,12779,37
HunterLeague,Rogelike,39094,71
MonsterRocket,Tactial Shooter,68613,88
SocialAge,Tactial Shooter,5134,84
RivasRocket,RPG,7533,1
SocialMonster,RPG,47152,61
AgeSocial,Roguelite,17602,93
RocketRivas,Coop,40173,11
RivasAge,Tactial Shooter,20932,79
RocketRivas,Tactial Shooter,14113,3
RivasAge,MOBA,48399,67
SocialMonster,Roguelite,69364,96
LegendsLeague,Tactial Shooter,57567,43
HunterLeague,Rogelike,43950,98
MonsterLeague,Rogelike,16273,56
LegendsShadow,JcE,52983,12
RocketLeague,Tactial Shooter,64379,49
SocialRocket,Acción,32491,41
ShadowLegends,MOBA,49497,82
AgeShadow,Rogelike,32037,98
ShadowShadow,Rogelike,56866,43
SocialRivas,Tactial Shooter,69801,93
SocialLeague,MOBA,22341,71
LeagueHunter,Rogelike,24204,83
ShadowShadow,Roguelite,57693,32
MonsterShadow,Rogelike,1291,52
ShadowRocket,MOBA,36752,10
RocketRivas,MOBA,65499,95
HunterRivas,Roguelite,68456,24
RocketHunter,Rogelike,25609,92
